SKU;longDescription;Categorie;sous_categorie;manufacturer;stock_disponible;minimum_order_quantity;prix_stm_HT;prix_public_HT
GDKBC1;Detachable Folding Keyboard, layout: UK, fits for: F110G4/G5;Terminaux mobiles;Tablettes;GETAC;0;1;379.05;399.0
GDOFKT;Office Dock, 1x VGA, 1x HDMI, 4x USB, 1x Ethernet, incl.: 2 slot battery charger, power supply, power cord (UK), fits for: F110 G5;Terminaux mobiles;Tablettes;GETAC;2;1;570.0;600.0
543385710021;Brodit vehicle holder, drilling: AMPS / VESA 75/100, order separately: vehicle mount, fits for: F110;Terminaux mobiles;Tablettes;GETAC;6;6;89.2;93.9
GMPFXH;Display protection film, fits for: F110 G4, F110 G5, F110 Ex;Terminaux mobiles;Tablettes;GETAC;16;1;28.5;30.0
GMPFXI;Screen protector, fits for: F110G4/5 (with Windows Hello Webcam);Terminaux mobiles;Tablettes;GETAC;9;1;28.5;30.0
GMS4X1;4 point shoulder strap, please order separately: hand strap, fits for Getac F110;Terminaux mobiles;Tablettes;GETAC;0;1;44.65;47.0
GMS2X4;2-point shoulder strap, order separately: hand strap, fits for: F110 G3, V110 G4;Terminaux mobiles;Tablettes;GETAC;2;1;26.6;28.0
GMHRXC;Hand strap, rotating, incl.: stand, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;67.45;71.0
GMHRXD;Hand strap, kick stand, rotating, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;67.45;71.0
541385710013;Stylus, capacitive, incl.: tether, fits for: F110, V110 G4;PC portables (durcis);;GETAC;0;1;38.0;50.0
GMPSX9;Stylus, capacitive, hard tip, incl.: tether, fits for: F110 G3, V110 G4/G5;Terminaux mobiles;Tablettes;GETAC;19;1;22.8;24.0
543385710503;Gamber-Johnson vehicle holder, VESA: 75 x 75, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;304.0;320.0
543385710504;Gamber-Johnson vehicle holder, VESA: 75 x 75, Tri Pass through, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;362.9;382.0
543391800503;Havis vehicle holder, VESA: 75 x 75, fits for: F110G5 & G6, order separately: vehicle adapter;Terminaux mobiles;Tablettes;GETAC;0;1;333.45;351.0
GE-GJKTEXT2Y;Extended warranty, 2 years, fits for: Gamber Johnson K120 Tablet Dock;Terminaux mobiles;Tablettes;GETAC;0;1;208.93;219.93
GE-HADLEXT2Y;Extended warranty, 2 years, fits for: Havis T800 vehicle dock;Terminaux mobiles;Tablettes;GETAC;0;1;167.26;176.06
KH11ZDWIXHIX;Tablet PC, 31.75 cm (12,5''), Touchscreen, Projected Capacitive, GPS, Cam (8MP, auto-focus), webcam, pass Through, digitizer, brightness: 1200cd, USB (2x), RS232, Bluetooth, Ethernet, Wi-Fi (802.11ac), audio, HDMI, 4G (LTE), 1920x1080 pixels, Intel Core i5, 1.6GHz, RAM: 8 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 2100 mAh, 2x;Terminaux mobiles;Tablettes;GETAC;2;20;3325.0;3500.0
GCECEA;Getac battery charging station, 8 slots, incl.: power supply, power cord (EU), fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;1139.05;1199.0
GCECKA;Getac battery charging station, 8 slots, incl.: power supply, power cord (UK), fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;1139.05;1199.0
GBM4X4;Spare battery, extended, 14.4V, 3450mAh, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;113.05;119.0
GCMCKF;Getac battery charging station, 2 slots, incl.: power supply, power cord (UK), fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;301.15;317.0
GCMCEF;Battery charging station, 2 slots, incl.: power supply, power cord (EU), fots for: spare battery;Terminaux mobiles;Tablettes;GETAC;0;1;301.15;317.0
543314200103;Havis vehicle dock, 3x USB 2.0, 3x USB 3.0, 1x VGA, 1x HDMI, 2x ethernet, 1x RS-232, 1x power connector, incl.: vehicle adapter, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;1136.2;1196.0
GDOFEM;Office dock, 1x RS-232, 1x VGA, 1x Audio, 5x USB, 2x Ethernet, 1x HDMI, 1x Kensington Lock, incl.: power supply, power cord (EU), fits for: K120 (Laptop);Terminaux mobiles;Tablettes;GETAC;11;1;346.75;365.0
GMHRXH;Hand strap, rotating, kickstand, fits for: K120-Ex;Terminaux mobiles;Tablettes;GETAC;0;1;113.05;119.0
KP21T4VIXKXX;Tablet PC, 31.75 cm (12,5''), Cam (8MP), webcam, pass Through, brightness: 1200cd, USB (type A), Bluetooth, Ethernet, Wi-Fi (802.11ax), audio, HDMI, resolution: 1920x1080 pixels, Intel Core i5, RAM: 16 GB, SSD: 256 GB, Win 10 Professional, protection class: IP66, MIL-STD 810H, power supply unit, power cable (EU, UK), battery, 2100 mAh, 2x, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;1;2326.55;2449.0
KP3ET4WIXKXX;Tablet PC, 31.75 cm (12,5''), Cam, webcam, pass Through, digitizer, brightness: 1200cd, USB, USB-C, Bluetooth, Ethernet, Wi-Fi (802.11ax), audio, HDMI, resolution: 1920x1080 pixels, type, Intel Core i5 vPro, RAM: 16 GB, SSD: M.2 256 GB, Win 10 Professional, IP66, incl.: power supply unit, power cable (EU, UK), hard handle;Terminaux mobiles;Tablettes;GETAC;3;20;2672.35;2813.0
GDODE5;Office dock, 1x VGA, 1x HDMI, 3x USB 3.0, 1x USB 2.0, 2x Ethernet, 1x RS232, incl.: power supply, power cord (EU), fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;346.75;365.0
GDODK5;Office dock, 1x Audio, 2x USB 2.0, 3x USB 3.0, 2x Ethernet, 1x HDMI, 1x VGA, 1x RS232, 1x Kensington Lock, incl.: power supply, power cord (UK), fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;346.75;365.0
543314200601;Gamber-Johnson vehicle charging station, 3x USB 2.0, 3x USB 3.0, 1x HDMI, 1x VGA, 2x Ethernet, 1x RS232, VESA: 75 x 75, order separately: power supply, fits for: K120 (Tablet);Terminaux mobiles;Tablettes;GETAC;0;1;875.9;922.0
GMHRXG;Hand strap, kick stand, rotating, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;85.5;90.0
GDKBB5;Keyboard, DE layout, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;664.05;699.0
GDKBC5;Keyboard, UK layout, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;664.05;699.0
GMPFXJ;Protection film, fits for: K120;Terminaux mobiles;Tablettes;GETAC;5;1;28.5;30.0
GMS4X4;Shoulder strap, 4 point, fits for: K120;Terminaux mobiles;Tablettes;GETAC;2;1;44.65;47.0
GMS2X8;Shoulder strap, fits for: K120;Terminaux mobiles;Tablettes;GETAC;10;1;26.6;28.0
GBM3X4;Spare battery, 2100 mAh, 11.1 V, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;75.05;79.0
GMPSXN;Stylus, incl.: tether, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;5;22.8;24.0
543314200603;Gamber-Johnson vehicle holder, VESA: 75 x 75, fits for: K120 (Tablet);Terminaux mobiles;Tablettes;GETAC;0;1;387.6;408.0
543314200104;Havis vehicle dock, Tri-Pass Through, 3x USB 2.0, 3x USB 3.0, 1x VGA, 1x HDMI, 2x ethernet, 1x RS-232, 1x power connector, incl.: vehicle adapter, fits for: K120;Terminaux mobiles;Tablettes;GETAC;0;1;1215.05;1279.0
543314200605;Gamber-Johnson vehicle charging station, 3x USB 2.0, 3x USB 3.0, 1x HDMI, 1x VGA, 2x Ethernet, 1x RS232, VESA: 75 x 75, incl.: power supply, fits for: K120 (Tablet);Terminaux mobiles;Tablettes;GETAC;0;1;1062.1;1118.0
543314200606;Gamber-Johnson vehicle charging station, 3x USB 2.0, 3x USB 3.0, 1x HDMI, 1x VGA, 2x Ethernet, 1x RS232, VESA: 75 x 75, Tri-Pass Through, incl.: power supply, fits for: K120 (Tablet);Terminaux mobiles;Tablettes;GETAC;0;1;1134.3;1194.0
543314200602;Gamber-Johnson vehicle dock, Ethernet, USB 2.0, USB 3.0, VGA, HDMI, RS232, TRI Pass-Trough, fits for: K120, order separately: power supply;Terminaux mobiles;Tablettes;GETAC;0;1;948.1;998.0
GDKBB9;Rugged keyboard warranty, 3 year, DE, fits for: F110;Terminaux mobiles;Tablettes;GETAC;0;1;217.55;229.0
592GUK000016;Lind forklift power supply, 12-32 VDC, GE1950I-4315, open cable end;Terminaux mobiles;Tablettes;GETAC;0;1;351.69;370.2
592GUK000017;Lind forklift power supply, 20-60 VDC, GE1950I-4315, open cable end;Terminaux mobiles;Tablettes;GETAC;0;1;351.69;370.2
592GUK000018;Lind forklift power supply, 70-110 VDC, GE1950I-4315, open cable end;Terminaux mobiles;Tablettes;GETAC;0;1;385.7;406.0
590GBL000238;External Antenna, Low Profile Cellular/LTE Wi-Fi GNSS, color: Black;PC portables (durcis);;GETAC;6;4;177.36;186.7
GBM6X2;Main battery, 4200 mAh, 6 cell, 11,1V, fits for: S410;PC portables (durcis);;GETAC;0;1;113.05;119.0
GBS6X1;Second battery, 4200 mAh, 6 cell, 11,1V, fits for: S410 (media bay);PC portables (durcis);;GETAC;0;1;113.05;119.0
GCMCE9;Battery charging station, 2 slots: 2x Main Battery, incl.: power supply (EU), for Getac S410 G3;PC portables (durcis);;GETAC;0;1;360.05;379.0
GCMCEB;battery charging station, 2 slots: 1 Main and 1 Media Bay Battery, incl.: power supply, power cord (EU), fits for: S410 G3;PC portables (durcis);;GETAC;5;1;360.05;379.0
GSROX4;DVD drive, fits for: S410 (media bay);PC portables (durcis);;GETAC;0;1;90.25;95.0
GCMCKB;Battery charging station, 2 slots, incl.: power supply, power cord (UK), fits for: S410G2;PC portables (durcis);;GETAC;0;1;360.05;379.0
GMPFXC;Protection film, anti-glare, fits for: S410, A140;PC portables (durcis);;GETAC;4;1;32.3;34.0
SG1DYFABSDMJ;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i3, 2,4 GHz, RAM: 4 Go, SSD: 500 Go, RS232, Bluetooth, Ethernet (10/100/1000 Mbits), WiFi (802.11ac), VGA, clavier (QWERTZ, éclairé), lecteur de cartes à puce, DVD-RW, IP52, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE);PC portables (durcis);;GETAC;2;10;2030.15;2137.0
GSS1X9;SSD, 128 GB, incl.: canister, fits for: S410G2;PC portables (durcis);;GETAC;1;1;260.3;274.0
GDODE4;Office dock,  1x Audio, 1x USB 3.0, 3x USB 2.0, 1x VGA, 1x HDMI, 1x Ethernet, 1x RS232, incl.: power supply, power cord (EU), fits for: S410;PC portables (durcis);;GETAC;0;1;274.55;289.0
GSS0X8;SSD, 1TB, fits for: S410G2, S410G3;PC portables (durcis);;GETAC;1;1;1111.5;1170.0
SP2DZADSSDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, 2,4 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (disposition US), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;1831.6;1928.0
SP1DZAC3SDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i3, 3 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (disposition UK, éclairé), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;1595.05;1679.0
SP2DZACNSDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, 2,4 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, Bluetooth, Ethernet (10/100/1000 Mbits), WiFi (Wi-Fi 6), audio, HDMI, clavier (disposition FDNS, éclairé), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE), batterie, 6900mAh;PC portables (durcis);;GETAC;0;1;1728.05;1819.0
SP4NTCD4SDXI;portable, semi renforcé, écran tactile, 35,5 cm (14''), résolution: 1366x768 pixels, type, Intel Core i7, RAM: 16 Go, SSD: 500 Go, USB (2.0, 3.0, 4x), RS232, Ethernet (2x), WiFi (802.11ac), VGA, HDMI, clavier (QWERTZ, éclairé), webcam, indice de protection: IP53, OS: Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh, stylet;PC portables (durcis);;GETAC;0;1;2582.1;2718.0
SP2DZAC3SDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, 2,4 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (QWERTY, disposition UK), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;1728.05;1819.0
SP2DTACDSDXI;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, RAM: 16 Go, SSD: 256 Go, USB (3x), RS232, Bluetooth, Ethernet (2x), WiFi (802.11ac), audio, VGA, HDMI, clavier (disposition FR, éclairé), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;2069.1;2178.0
SP3LZAD4SDXI;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, 2,6 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, RS232, Bluetooth, Ethernet, WiFi (802.11ac), audio, VGA, HDMI, clavier (QWERTZ, éclairé), numérisateur, IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh, 2x, webcam;PC portables (durcis);;GETAC;0;20;2324.65;2447.0
SP4DSGQ4SDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i7, 2,8 GHz, RAM: 32 Go, SSD: 1 To, USB (4x), USB-C, Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (QWERTZ), numérisateur, IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;20;3056.15;3217.0
SP2DZAC4SDPX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i5, 2,4 GHz, RAM: 8 Go, SSD: 256 Go, USB (3x), Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (QWERTZ, éclairé), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;1800.25;1895.0
SP1DZAC4SDXX;portable, semi renforcé, 35,5 cm (14''), 1366x768 pixels, Intel Core i3, 3 GHz, RAM: 8 Go, SSD: 256 Go, USB (4x), USB-C, Bluetooth, Ethernet, WiFi (802.11ac), audio, HDMI, clavier (QWERTZ, éclairé), IP53, Win 10 Professional, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;PC portables (durcis);;GETAC;0;1;1595.05;1679.0
GBM6X6;Spare battery, 6900 mAh, fits for: S410G4;PC portables (durcis);;GETAC;0;1;122.55;129.0
GCMCEJ;Battery charging station, 2 slots: 2x Main Battery, incl.: power supply (EU), for Getac S410G4, X600;PC portables (durcis);;GETAC;0;1;360.05;379.0
GCMCKJ;Battery charging station, 2 slots, incl.: power supply, power cord (UK), fits for: S410G4, X600;PC portables (durcis);;GETAC;0;1;360.05;379.0
543387680029;Havis Vehicle Dock, w/o RF, passend für: S410;PC portables (durcis);;GETAC;0;1;1008.9;1062.0
GMPSXE;Capacitive stylus pen & tether, fits for: S410, X600;PC portables (durcis);;GETAC;1;1;25.65;27.0
GAD2X4;Vehicle power supply, cigarette lighter, 11-16 V, 22-32 VDC, 120 W;PC portables (durcis);;GETAC;0;1;94.05;99.0
GMPSXG;Stylus, capacitive, hard tip;Terminaux mobiles;Tablettes;GETAC;0;1;22.8;24.0
GCECE1;Battery charging station, 8 slots incl.: power supply, power cord, fits for: T800;Terminaux mobiles;Tablettes;GETAC;1;1;1139.05;1199.0
GCECEB;Battery charging station, 8 slots, incl.: power supply (EU), fits for: T800;Terminaux mobiles;Tablettes;GETAC;5;1;1138.1;1198.0
GBM4X1;Main battery, 4-Cell, 4200mAh, 14.4V, fits for: T800;Terminaux mobiles;Tablettes;GETAC;1;1;104.5;110.0
GCMCE5;Dual bay main battery charger, for Getac T800;Terminaux mobiles;Tablettes;GETAC;11;1;301.15;317.0
GCMCK5;Dual bay main battery charger, incl.: power supply (UK), fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;1;301.15;317.0
591GUS000010;Brodit mounting belt, fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;7;112.77;118.7
543312210013;Getac Brodit vehicle holder, fits for: T800;Terminaux mobiles;Tablettes;GETAC;9;12;64.41;67.8
GCECKB;Getac battery charging station, 8 slots, incl.: power supply, power cord (UK), fits for: T800;Terminaux mobiles;Tablettes;GETAC;1;6;1138.1;1198.0
TD98Y2DI53XX;Tablet PC, public safety, Prison and Patrol, Ambulance, 20,6cm (8,1''), Touchscreen, capacitive, multi touch, Cam (8MP, auto-focus), webcam, brightness: 600cd, USB (3.0), Bluetooth, Wi-Fi (802.11ax), audio, HDMI, 1280x800 pixels, Intel Quad Core, RAM: 4 GB, eMMC: 128 GB, Win 10 Professional, IP65, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, 4200 mAh;Terminaux mobiles;Tablettes;GETAC;4;1;1205.55;1269.0
TD98Y2DI51XX;Tablet PC, fully rugged, 20,6cm (8,1''), Touchscreen, GPS, Cam (8MP), webcam, pass Through, Trusted Platform Module, brightness: 600cd, Bluetooth, Wi-Fi (802.11ax), 4G, 1280x800 pixels, Intel Atom, 1.6GHz, RAM: 4 GB, Flash: 128 GB, Win 10 Professional, IP65, incl.: power supply unit, power cable (EU, UK), battery, 4200 mAh, stylus-pen;Terminaux mobiles;Tablettes;GETAC;0;1;1448.75;1525.0
GORSX2;SnapBack, Smartcard- and RFID-Reader (HF), fits for: T800 G2;Terminaux mobiles;Tablettes;GETAC;0;1;217.55;229.0
543312210AB2;Havis vehicle dock, Tri Pass-through, 2x USB 3.0, 1x Ethernet, 1x RS-232, 1x power supply connector, order separately: vehicle adapter, fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;1;607.05;639.0
GMHSX9;Hand strap, fits for: T800;Terminaux mobiles;Tablettes;GETAC;2;1;37.05;39.0
GMHSXA;Hand strap, fits for: SnapBacks;Terminaux mobiles;Tablettes;GETAC;0;1;37.05;39.0
GMPDX2;Digitizer Pen & Tether (spare) (Applicable to Dual Mode Upgrade);Terminaux mobiles;Tablettes;GETAC;0;1;34.2;36.0
543312210012;Holder, passive, fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;12;88.83;93.5
GMPFX8;display protection film, fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;1;17.1;18.0
GBS4X1;SnapBack, extension battery, 4-Cell, 2100mAh, 14.4V, fits for: T800;Terminaux mobiles;Tablettes;GETAC;1;1;134.9;142.0
GORSX1;SnapBack, Smartcard- and RFID-Reader, fits for: T800 G1;Terminaux mobiles;Tablettes;GETAC;9;1;217.55;229.0
GMS2X2;2 point shoulder strap, fit for: T800;Terminaux mobiles;Tablettes;GETAC;0;1;26.6;28.0
543312210009;Gamber Johnson vehicle mount, passive, fits for: T800;Terminaux mobiles;Tablettes;GETAC;27;1;269.8;284.0
543312210003;Vehicle dock, replication, order separately: vehicle adapter, fits for: T800;Terminaux mobiles;Tablettes;GETAC;6;1;495.9;522.0
54331223D005;Gamber Johnson vehicle charging-/communication station, 2x USB 3.0, 1x Ethernet, 1x RS232, drilling: VESA 75, order separately: vehicle adapter, vehicle mount, fits for: T800;Terminaux mobiles;Tablettes;GETAC;2;20;407.87;429.34
543312210030;Havis passive vehicle dock, VESA 75mmx75mm, fits for: T800;Terminaux mobiles;Tablettes;GETAC;25;1;269.8;284.0
543312210032;Havis vehicle cradle, DS-GTC-415, order separately: vehicle power supply, fits for: T800;Terminaux mobiles;Tablettes;GETAC;0;1;430.35;453.0
GMRSX1;Wrist strap, for Getac T800;Terminaux mobiles;Tablettes;GETAC;0;1;7.6;8.0
GE-SVTBNFS5Y;Getac Service, Bumper to Bumper, 1 to 5 years, incl.: 2 years warranty extension and pack and collect;Terminaux mobiles;Tablettes;GETAC;0;1;284.05;299.0
GCECKK;Getac battery charging station, 8 slots, incl.: power supply, power cord (UK), fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;6;1139.05;1199.0
GCECEK;Getac battery charging station, 8 slots, incl.: power supply, power cord (EU), fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;1139.05;1199.0
GBM6X4;Spare battery, 4200 mAh, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;113.05;119.0
GCMCKG;Getac battery charging station, 2 slots, incl.: power supply, power cord (UK), fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;6;301.15;317.0
GCMCEG;Battery charging station, 2 slots, incl.: power supply, power cord (EU), fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;301.15;317.0
543314110005;Havis vehicle holder, VESA: 75 x 75, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;19;1;408.5;430.0
543314110101;Havis vehicle charging station, 2x USB 2.0, 1x USB 3.0, 1x USB 3.0 fast charging, 1x Ethernet, 1x RS232, drilling: VESA 75, order separately: vehicle power supply, vehicle mount, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;584.25;615.0
GMPFXM;Protection film, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;13;1;28.5;30.0
UM4ET4VIXAXE;Tablet PC, 25,7cm (10,1''), Touchscreen, capacitive, multi touch, GPS, Cam (8MP), webcam, brightness: 1000cd, USB, Bluetooth, Wi-Fi (802.11ax), audio, HDMI, 4G (LTE), 1920x1200 pixels, Intel Core i7, 1.8 GHz, RAM: 16 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, ATEX, incl.: power supply unit, power cable (EU, UK), battery, 4200 mAh, hard handle;Terminaux mobiles;Tablettes;GETAC;0;1;3696.45;3891.0
UM21Z4VIXAH3;tablette PC, 2D, imageur, 25,7cm (10,1''), écran tactile, capacitif, multi-tactile, GPS, caméra (8 MP), webcam, luminosité, 1000cd, USB, Bluetooth, WiFi (802.11ax), audio, HDMI, 4G (LTE), 1920x1200 pixels, Intel Core i5, 1,6 GHz, RAM: 8 Go, SSD: 256 Go, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;Terminaux mobiles;Tablettes;GETAC;23;1;2921.25;3075.0
UM51S6VIXDXX;tablette PC, 25,7cm (10,1''), écran tactile, capacitif, multi-tactile, caméra (8 MP), webcam, luminosité, 1000cd, USB, Bluetooth, WiFi (802.11ax), audio, HDMI, 1920x1200 pixels, Intel Core i7 vPro, 1,8 GHz, RAM: 32 Go, SSD: M.2 500 Go, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, inclus: bloc d'alimentation, cordon secteur (UE, UK), batterie, 4200 mAh;Terminaux mobiles;Tablettes;GETAC;18;20;3377.25;3555.0
UM25T4VIX2FX;Tablet PC, 25,7cm (10,1''), Touchscreen, capacitive, multi touch, GPS, Cam (8MP), webcam, pass Through, brightness: 1000cd, USB (type C), Bluetooth, Wi-Fi (802.11ax), audio, HDMI, 4G (LTE), 1920x1200 pixels, Intel Core i5, 1.6GHz, RAM: 16 GB, SSD: 256 GB, Win 10 Professional, IP65, MIL-STD 461, MIL-STD 810G, incl.: power supply unit, power cable (EU, UK), battery, extended, 9240 mAh, hard handle;Terminaux mobiles;Tablettes;GETAC;1;20;2934.55;3089.0
GMPFXQ;Screen protector, fits for: UX10G2;Terminaux mobiles;Tablettes;GETAC;0;1;28.5;30.0
543314110701;Gamber-Johnson vehicle charging station, 2x USB 2.0, 1x USB 3.0, 1x USB 3.0 fast charging, 1x Ethernet, 1x RS232, VESA: 75 x 75, order separately: power supply, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;670.59;705.88
543314110705;Gamber-Johnson vehicle holder, VESA: 75 x 75, fits for: UX10;Terminaux mobiles;Tablettes;GETAC;0;1;327.85;345.1
